customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
2960,Christian Jackson,colewayne.2960@example.net,Latvia,2023-03-26,Standard,2542.8
2961,Don Lloyd,johnsonlisa.2961@example.com,Mauritius,2021-02-14,Basic,283.4
2962,Victoria Carpenter,jbrown.2962@example.com,Romania,2022-12-08,Standard,219.56
2963,Dale Warren,chad76.2963@example.com,Svalbard & Jan Mayen Islands,2021-08-04,Basic,488.0
2964,Heather Brown,cameronkaitlyn.2964@example.com,Lithuania,2020-09-30,Basic,193.33
2965,Dr. Lori Jackson,grantkevin.2965@example.net,Sweden,2020-11-18,Premium,4238.86
2966,Joseph Callahan,williampierce.2966@example.com,Andorra,2023-06-19,Standard,923.4
2967,Melanie White,jross.2967@example.org,Vietnam,2022-06-13,Standard,2518.16
2968,Renee Garcia,chenmatthew.2968@example.org,Vanuatu,2020-09-01,Premium,18452.02
2969,Brandi Stokes,yboone.2969@example.org,Pakistan,2023-06-09,Basic,769.36
2970,Sarah Carlson,zsmith.2970@example.com,Tunisia,2021-02-05,Premium,7450.95
2971,Mr. Justin Hughes,williamsbrenda.2971@example.org,New Caledonia,2020-02-07,Basic,364.74
2972,Sarah Stanley,jeffreywhitehead.2972@example.net,New Caledonia,2020-11-19,Basic,642.02
2973,Jason Murphy,pmorse.2973@example.net,Malawi,2022-12-31,Standard,1090.13
2974,Whitney Lee,yatkins.2974@example.net,Guinea,2026-05-18,Standard,1278.4
2975,Brian Jackson,fsmith.2975@example.com,Sri Lanka,2021-08-13,Standard,864.37
2976,Ryan Flores,craigmurphy.2976@example.net,Philippines,2021-11-26,Basic,457.89
2977,Larry Wiley,howarddawn.2977@example.net,Cyprus,2021-08-15,Standard,2045.95
2978,William Medina,jennifer44.2978@example.org,Bosnia and Herzegovina,2022-05-17,Standard,1091.63
2979,Marisa Miles,collinskyle.2979@example.com,Sao Tome and Principe,2024-10-17,Standard,267.85
2980,Christina Nichols,sharonlevine.2980@example.com,Kenya,2022-02-25,Basic,588.73
2981,Natasha Aguilar,nguyenkaren.2981@example.net,Kazakhstan,2024-05-24,Standard,1926.47
2982,Brenda Fowler,iwilliamson.2982@example.org,Gabon,2026-01-02,Standard,813.2
2983,John Patrick,michael84.2983@example.com,Anguilla,2026-04-29,Basic,251.72
2984,Robin Jones,lorihenderson.2984@example.com,Cuba,2023-10-06,Premium,19228.04
2985,Christine Wilson,christiecastillo.2985@example.com,Myanmar,2024-10-07,Premium,13343.66
2986,Michele Thomas,tdiaz.2986@example.org,Kazakhstan,2026-02-22,Standard,1867.34
2987,Christine Johnson,danlong.2987@example.net,Mongolia,2025-04-05,Premium,13514.43
2988,Maria Ferrell,riveramicheal.2988@example.net,Denmark,2022-01-02,Premium,19180.0
2989,Joshua Sims,gregorydavis.2989@example.net,Equatorial Guinea,2020-11-18,Standard,1151.61
2990,Susan Evans,brandyrobles.2990@example.org,South Africa,2020-10-07,Standard,986.56
2991,Nicholas Reed,tbradford.2991@example.com,Norfolk Island,2025-11-23,Standard,1254.88
2992,Tammy Lynch,amy17.2992@example.com,Jamaica,2023-09-20,Standard,2442.66
2993,Angela Beck,ramosmatthew.2993@example.org,Iraq,2021-12-24,Standard,538.68
2994,Phillip Monroe,brewersherri.2994@example.org,Papua New Guinea,2022-04-23,Standard,779.11
2995,Ruth Harris,dhughes.2995@example.net,Libyan Arab Jamahiriya,2021-11-18,Basic,182.6
2996,Michelle Martinez,vroberts.2996@example.org,Iraq,2025-05-12,Basic,509.1
2997,Jessica Farrell,elizabeth33.2997@example.org,Guernsey,2024-02-04,Standard,1996.43
2998,Chelsea Grant,andrewsdebbie.2998@example.com,Comoros,2025-11-17,Basic,297.51
2999,Jamie Perry,dbennett.2999@example.org,Jordan,2022-01-06,Basic,220.95
3000,David Thompson,smithwendy.3000@example.net,Zambia,2023-02-28,Premium,15583.73
3001,Michael Robinson,taylormelinda.3001@example.org,Nicaragua,2020-10-24,Basic,25.38
3002,Jay Walker,jonesvanessa.3002@example.net,Italy,2026-06-30,Basic,590.99
3003,Sean Mendez,vhoward.3003@example.org,Greece,2023-06-03,Standard,788.77
3004,Edward Jensen,cynthiahill.3004@example.com,Croatia,2023-09-12,Premium,18249.99
3005,James Ward,kimberlybell.3005@example.com,Turkmenistan,2022-10-07,Standard,1358.34
3006,Danielle Walton,donald60.3006@example.org,Hong Kong,2021-10-23,Standard,1998.43
3007,Maria English,carlrichards.3007@example.com,North Macedonia,2026-05-05,Basic,96.78
3008,Jaime Gilmore,michael22.3008@example.com,Sudan,2023-04-09,Standard,910.88
3009,Tracy Calhoun,evansbrady.3009@example.org,Mexico,2024-07-05,Premium,14610.95
3010,Nathan Clark,aaron25.3010@example.com,Vietnam,2020-04-01,Standard,1741.0
3011,Mr. Thomas Perez,kimberly48.3011@example.com,Afghanistan,2021-11-04,Basic,616.38
3012,Isaiah Gray,taylor33.3012@example.org,Saint Vincent and the Grenadines,2025-05-17,Premium,12141.24
3013,Brittany Davis,brookstimothy.3013@example.net,Eritrea,2020-08-02,Basic,455.46
3014,Cindy Anderson,dfox.3014@example.net,Portugal,2020-09-04,Standard,2603.13
3015,Jon Graham,robertsbrandy.3015@example.com,Bhutan,2025-05-31,Standard,1389.13
3016,Amy Sharp,brettrice.3016@example.com,Mauritania,2022-01-23,Standard,2706.13
3017,Bradley Davis,fhanna.3017@example.com,Bahrain,2021-10-30,Standard,1242.2
3018,Brian Mcbride,jeremy78.3018@example.com,Libyan Arab Jamahiriya,2023-10-12,Standard,1120.06
3019,Lynn Flores,dunnconnor.3019@example.net,Gabon,2021-04-20,Standard,2382.38
3020,Joshua Monroe,markgibson.3020@example.org,Cambodia,2020-04-14,Premium,2207.84
3021,Robert Jones,qshort.3021@example.org,Western Sahara,2020-01-11,Standard,682.14
3022,Cody Brown,harold30.3022@example.com,Macao,2020-07-12,Basic,57.41
3023,Susan Smith,psawyer.3023@example.net,Greece,2021-01-22,Basic,409.68
3024,Christian Powell,garyyang.3024@example.org,Lesotho,2024-08-26,Standard,1958.6
3025,Lacey Smith,garciacharles.3025@example.com,Tokelau,2021-12-28,Basic,8.3
3026,Kelly Anderson,pcoleman.3026@example.org,Timor-Leste,2020-06-24,Premium,4906.34
3027,William Anderson,joshuajohnson.3027@example.com,Papua New Guinea,2020-02-05,Premium,7445.74
3028,Tyler Stevenson,brandongray.3028@example.net,Saudi Arabia,2023-03-11,Standard,1023.83
3029,Eric Walker,jeffersondaniel.3029@example.org,Bolivia,2025-08-13,Standard,471.97
3030,Tina Wilson,jeremythompson.3030@example.org,Croatia,2022-04-07,Basic,138.28
3031,Jennifer Campbell,johnharper.3031@example.com,Brunei Darussalam,2020-06-04,Premium,17246.93
3032,Elizabeth Ramos,kevinmason.3032@example.com,South Africa,2021-07-10,Standard,2161.63
3033,Derek Mcgee,thompsonbrandy.3033@example.com,Saint Lucia,2023-05-04,Standard,1029.06
3034,Samantha Hill,john77.3034@example.net,Montserrat,2021-04-05,Standard,937.54
3035,Raymond Cook,gregory73.3035@example.com,Christmas Island,2026-07-17,Standard,424.56
3036,Kristine Jones,zholden.3036@example.com,Libyan Arab Jamahiriya,2025-02-07,Standard,1176.94
3037,Kayla Harvey,xhorne.3037@example.org,Israel,2022-04-21,Standard,1314.59
3038,Jaclyn Wright,revans.3038@example.com,Thailand,2026-05-12,Standard,2731.71
3039,Evan Hall,erik74.3039@example.com,Cote d'Ivoire,2022-03-04,Standard,2280.72
3040,Gina Wright,omartinez.3040@example.net,French Guiana,2020-12-08,Basic,383.32
3041,Kevin Evans MD,nataliemann.3041@example.com,Belgium,2026-04-10,Standard,577.6
3042,Tiffany Mcgee,danielleboyer.3042@example.net,Mexico,2026-06-01,Premium,13810.91
3043,Joshua Porter,mariolewis.3043@example.net,Japan,2022-02-02,Premium,18848.22
3044,Joshua Phillips,elizabethjohnson.3044@example.org,Latvia,2023-12-23,Premium,3404.81
3045,Angela Davis,christinagoodwin.3045@example.net,Tokelau,2021-02-27,Premium,17274.94
3046,Richard Rios,emilyporter.3046@example.org,Puerto Rico,2024-04-15,Standard,704.32
3047,Daniel Anderson Jr.,pdavis.3047@example.org,Portugal,2024-08-12,Premium,14623.06
3048,Louis Olsen,kimberlymejia.3048@example.org,Micronesia,2024-09-29,Standard,714.8
3049,Daniel Anderson,petersdonald.3049@example.net,British Virgin Islands,2023-10-20,Premium,12800.24
3050,Jessica White,raymond39.3050@example.com,Norway,2024-09-15,Standard,865.35
3051,Elizabeth Christensen,mary92.3051@example.com,Costa Rica,2023-09-17,Premium,11750.57
3052,Shannon Chapman,carlastevens.3052@example.net,United Arab Emirates,2025-06-24,Standard,1880.44
3053,Mary Holder,alexander69.3053@example.com,Bouvet Island (Bouvetoya),2021-03-14,Standard,1931.86
3054,Latoya Davis,dawnpark.3054@example.com,Ireland,2023-03-26,Basic,546.24
3055,Krista Robinson,bmayo.3055@example.com,Cyprus,2022-10-13,Standard,393.28
3056,Richard Duncan,johnsonstephanie.3056@example.org,Brazil,2023-07-26,Basic,562.71
3057,Monique Johnson,pparsons.3057@example.net,Saudi Arabia,2020-12-12,Standard,632.87
3058,Thomas Barnes,leejesse.3058@example.com,Liberia,2022-03-01,Premium,14186.58
3059,Roger Gardner,susanhill.3059@example.org,Portugal,2026-05-19,Standard,547.31
3060,Daniel Jones III,christopher01.3060@example.com,Mayotte,2020-09-14,Basic,383.53
3061,Michelle Alvarado,garciaalex.3061@example.com,Belize,2024-03-31,Standard,1282.95
3062,Amanda Moreno,williamslarry.3062@example.org,Switzerland,2024-06-11,Standard,2908.57
3063,Yvonne Adkins,hcastaneda.3063@example.com,Barbados,2023-03-04,Standard,1966.27
3064,Steven Michael,wrightdrew.3064@example.org,Gabon,2020-03-23,Premium,3587.71
3065,Jeffery Dominguez,pamela03.3065@example.com,Mongolia,2020-03-24,Basic,560.71
3066,Thomas Reyes,tuckersheila.3066@example.net,Belgium,2021-11-04,Premium,5494.49
3067,Shawn Patton,kristin11.3067@example.com,Bolivia,2020-09-07,Premium,7150.71
3068,Maureen Smith,sara02.3068@example.com,Venezuela,2020-08-18,Premium,8811.97
3069,Mark Stewart,robertsdavid.3069@example.net,United States of America,2021-01-26,Standard,2373.43
3070,Jeffrey Sweeney,epeck.3070@example.net,Heard Island and McDonald Islands,2021-04-10,Basic,755.26
3071,Cynthia Kramer,bjames.3071@example.org,Belgium,2025-08-09,Basic,739.47
3072,Mary Gray,hardinvictor.3072@example.net,Slovenia,2024-04-08,Basic,136.55
3073,Anthony Mckinney,gary21.3073@example.com,Belize,2020-03-15,Standard,369.16
3074,Tracy Lopez,jeff06.3074@example.net,Bangladesh,2024-03-14,Standard,2519.89
3075,Frank Todd,wkelley.3075@example.com,Luxembourg,2020-11-29,Standard,1007.01
3076,John Stokes,patricia02.3076@example.net,Vietnam,2022-10-25,Premium,12490.87
3077,Kelly Melendez,msilva.3077@example.net,Guinea-Bissau,2020-04-02,Basic,782.9
3078,Tiffany Walker,smyers.3078@example.net,Azerbaijan,2020-08-08,Standard,721.98
3079,Gina Hayes,woodbrittany.3079@example.net,Wallis and Futuna,2020-11-19,Standard,1249.6
3080,Charles Mooney,xclark.3080@example.net,Kiribati,2022-11-24,Standard,2629.28
3081,Heidi Richardson,bryantpeter.3081@example.org,Eritrea,2023-02-04,Basic,519.98
3082,Angela Trevino,esawyer.3082@example.org,Palau,2022-05-11,Standard,2825.15
3083,Tina Fisher,daniel30.3083@example.com,Cocos (Keeling) Islands,2024-02-23,Basic,505.38
3084,April Little,billy87.3084@example.org,Suriname,2024-10-25,Basic,242.86
3085,Virginia Brock,mortiz.3085@example.org,Bolivia,2024-11-14,Basic,644.09
3086,Christopher Mason,jtaylor.3086@example.org,Bouvet Island (Bouvetoya),2023-11-14,Premium,15666.75
3087,Charles Hernandez,belllaura.3087@example.org,China,2023-08-25,Premium,18805.14
3088,Christopher Lee,justinherrera.3088@example.com,New Caledonia,2023-04-15,Standard,1533.27
3089,Kristen Chavez,anthony41.3089@example.org,Spain,2021-08-04,Basic,402.27
3090,Taylor Reed,perezpamela.3090@example.org,Antarctica (the territory South of 60 deg S),2023-04-04,Basic,259.06
3091,Kerry Anderson,james72.3091@example.org,Sweden,2020-01-25,Standard,952.52
3092,Taylor Howard,moodysamuel.3092@example.org,Liechtenstein,2026-06-17,Standard,2990.28
3093,Timothy Smith,georgesteven.3093@example.org,Barbados,2022-06-22,Premium,19590.6
3094,Michelle Rivera,jacobsoncurtis.3094@example.com,Gabon,2025-01-20,Standard,1683.01
3095,Kayla Escobar,austinmonica.3095@example.org,Venezuela,2026-05-25,Standard,2874.24
3096,Stephen Anderson,keith86.3096@example.com,Argentina,2023-04-28,Standard,1197.24
3097,Courtney Cruz,christopherhicks.3097@example.net,Saudi Arabia,2025-10-05,Basic,680.0
3098,Julie Richards MD,tyler80.3098@example.net,Cameroon,2023-03-16,Standard,1977.63
3099,Jill Velazquez,walkerdonna.3099@example.net,United Kingdom,2020-11-19,Standard,2207.79
3100,Robert Tran,lynnpowell.3100@example.net,Guatemala,2020-03-05,Premium,14927.65
3101,Randy Gardner,lmueller.3101@example.net,Fiji,2020-11-27,Standard,1980.32
3102,Jessica Walsh,barbaradoyle.3102@example.com,Portugal,2026-04-20,Standard,2586.52
3103,Jessica Bennett,michael28.3103@example.net,Saint Lucia,2023-03-06,Standard,1297.64
3104,Peter Watson,pricerobert.3104@example.org,Uganda,2022-02-18,Premium,17285.4
3105,Timothy Barnes,millerlucas.3105@example.com,Monaco,2022-12-25,Premium,5301.47
3106,Daniel Smith,evansrachel.3106@example.org,Fiji,2021-09-17,Premium,5599.27
3107,Louis Sanders,timothyross.3107@example.net,Ethiopia,2025-10-26,Standard,2208.56
3108,Robin Schmidt,steve72.3108@example.com,Peru,2026-09-06,Standard,2300.36
3109,Eric Smith,johntaylor.3109@example.com,Antigua and Barbuda,2020-07-26,Standard,2726.44
3110,Gloria Dunlap,christopher24.3110@example.org,Indonesia,2024-10-21,Standard,969.11
3111,Tyler Hebert,murphymatthew.3111@example.com,Hungary,2022-03-30,Premium,3009.25
3112,Donald Wood,maryhart.3112@example.com,Bahamas,2020-04-25,Standard,1620.92
3113,Robert Lowe,wendylewis.3113@example.net,French Guiana,2026-03-02,Premium,17756.13
3114,Tammy Taylor,howard31.3114@example.com,Iceland,2020-05-31,Basic,777.17
3115,Jenna Conway,brandonsmith.3115@example.org,Portugal,2021-05-17,Premium,17440.87
3116,Lindsay Calderon,ramoscory.3116@example.com,Anguilla,2020-03-03,Standard,1571.88
3117,Heather Allen,christopher78.3117@example.org,Christmas Island,2023-02-24,Premium,17540.88
3118,Sandra Foster,nreyes.3118@example.com,Brunei Darussalam,2024-01-04,Basic,171.18
3119,Kathryn Turner,karen31.3119@example.org,Slovakia (Slovak Republic),2022-02-22,Premium,18581.05
3120,Kevin Rodriguez,adrian20.3120@example.com,Dominican Republic,2020-06-23,Basic,453.48
3121,Angela Brown,jasonmontgomery.3121@example.com,Azerbaijan,2020-10-10,Premium,9008.54
3122,James Lopez,whitebonnie.3122@example.com,Guam,2026-03-29,Basic,465.31
3123,Amy Singh,rbaldwin.3123@example.com,Guinea,2025-05-22,Standard,2395.22
3124,Brenda Smith,aaron79.3124@example.net,South Africa,2026-04-06,Standard,872.34
3125,Victor Curtis,jessica32.3125@example.net,Lao People's Democratic Republic,2023-07-20,Standard,485.26
3126,James Alexander,imoon.3126@example.org,France,2023-08-26,Standard,2252.74
3127,Theresa Gomez,scottpatton.3127@example.org,Philippines,2025-04-03,Basic,761.98
3128,Jason Patterson,moraelizabeth.3128@example.com,Azerbaijan,2024-02-14,Basic,509.58
3129,Richard Moore,gregory76.3129@example.org,Benin,2022-12-01,Premium,4566.5
3130,Nathan Brown,thomas06.3130@example.net,Bulgaria,2021-12-13,Standard,2001.48
3131,Meghan Ramos,chadwilson.3131@example.com,Hungary,2023-03-31,Standard,526.57
3132,Chris Sutton,nchen.3132@example.com,British Virgin Islands,2020-06-05,Premium,7463.45
3133,Kellie Mitchell,brenda12.3133@example.com,Malaysia,2021-04-14,Standard,288.47
3134,Christian Collins,robert71.3134@example.org,Angola,2024-12-05,Standard,1565.0
3135,Patricia Sanchez,johnsonjulie.3135@example.com,Sao Tome and Principe,2025-10-20,Standard,1099.79
3136,David Cooper,morganwarner.3136@example.org,Palestinian Territory,2020-09-05,Basic,78.02
3137,Nicole Nichols,njames.3137@example.org,Eritrea,2020-08-24,Basic,247.22
3138,Grant Jones DVM,henryangela.3138@example.net,Ukraine,2020-07-27,Basic,518.06
3139,Donald Harrell,samanthataylor.3139@example.org,Suriname,2025-04-17,Premium,7203.47
3140,Edward Jordan,klara.3140@example.net,Tonga,2022-01-30,Basic,114.46
3141,Wyatt Stewart MD,monicawood.3141@example.org,Sri Lanka,2022-03-08,Standard,1725.43
3142,Timothy Cruz,tracydavenport.3142@example.net,Latvia,2020-01-31,Standard,2309.04
3143,Jeffery Martin,cgreen.3143@example.net,Suriname,2026-07-03,Premium,16942.54
3144,Charles Smith,jean10.3144@example.com,Isle of Man,2022-11-25,Basic,377.68
3145,Felicia Rodriguez,tarabarnes.3145@example.com,Svalbard & Jan Mayen Islands,2025-05-01,Standard,2191.0
3146,Michelle White,clinekatie.3146@example.com,Western Sahara,2024-09-24,Basic,666.66
3147,Richard Scott,jodipark.3147@example.net,Turkey,2020-12-12,Standard,2084.09
3148,Jeffrey Patton,michelle12.3148@example.net,Holy See (Vatican City State),2025-05-10,Basic,421.82
3149,Julia Riggs,lopezkristin.3149@example.com,Portugal,2023-09-05,Standard,367.83
3150,Julie Wiley,mitchellmichael.3150@example.com,Holy See (Vatican City State),2024-01-15,Basic,232.03
3151,Alexander Hall,shieldskelly.3151@example.net,New Zealand,2021-05-04,Standard,1095.48
3152,Terri Meza,claytonchavez.3152@example.net,Singapore,2025-08-30,Standard,1306.03
3153,Tammy Hale,jamesbrewer.3153@example.org,Faroe Islands,2026-03-25,Basic,760.71
3154,Jill Foster,caleb67.3154@example.com,Ireland,2022-09-19,Standard,784.85
3155,Aaron Jones,emilyallison.3155@example.net,Burundi,2020-08-13,Standard,1716.35
3156,Michelle Holmes,anthonyavery.3156@example.org,Macao,2025-09-03,Basic,792.97
3157,Paul Henderson,david48.3157@example.org,Korea,2025-12-07,Standard,1932.62
3158,William Fernandez,yjohnson.3158@example.net,Iraq,2023-05-21,Basic,167.13
3159,Jane Christian,ocummings.3159@example.org,Northern Mariana Islands,2023-11-15,Standard,2888.53
3160,Justin Wood,catherine46.3160@example.net,Italy,2021-06-28,Basic,269.03
3161,Marc Gallagher,ashley01.3161@example.org,Bermuda,2020-06-13,Premium,2861.67
3162,Steven Carter,neilsummers.3162@example.org,Bouvet Island (Bouvetoya),2026-04-24,Standard,1407.81
3163,Michelle Brown,hcooper.3163@example.net,Turkey,2023-03-25,Basic,192.52
3164,Nicole Moss,robinsonalexandria.3164@example.net,France,2021-11-02,Standard,2492.82
3165,Austin Sullivan,danielle04.3165@example.org,Uganda,2024-08-19,Standard,815.88
3166,Mary Hill,charles35.3166@example.org,Oman,2020-03-04,Standard,2495.59
3167,Christina Weber,thomasellis.3167@example.com,American Samoa,2020-07-14,Standard,301.28
3168,Jermaine Tucker,weekszachary.3168@example.com,Suriname,2021-08-15,Standard,2801.64
3169,Lisa Moore,cdunn.3169@example.org,Kyrgyz Republic,2023-01-05,Premium,2759.48
3170,Michele Webb,sullivancatherine.3170@example.net,Bosnia and Herzegovina,2022-06-14,Basic,750.83
3171,Jessica Lindsey,xdavis.3171@example.net,Jamaica,2021-04-02,Standard,406.34
3172,Kerry Marquez,millerashley.3172@example.com,Cook Islands,2022-05-07,Standard,2643.23
3173,Sharon Cook,ernestjones.3173@example.org,Mauritania,2022-03-26,Standard,2527.73
3174,Leah Henderson,nicholasscott.3174@example.net,Kazakhstan,2023-07-05,Premium,12699.63
3175,Ms. Leslie Juarez,amywright.3175@example.org,Central African Republic,2023-10-06,Premium,2647.75
3176,Ricardo Olson,erik62.3176@example.org,Monaco,2025-11-26,Basic,496.91
3177,Jessica Washington,jonesmark.3177@example.com,Trinidad and Tobago,2025-05-24,Standard,1929.97
3178,Richard Peterson,adamgolden.3178@example.org,Cayman Islands,2021-12-14,Premium,12029.55
3179,Justin Holland,wwhite.3179@example.com,Equatorial Guinea,2026-01-13,Basic,505.22
3180,Shaun Wood,chad50.3180@example.org,French Southern Territories,2023-06-25,Standard,2910.7
3181,Julie Lee,prodriguez.3181@example.org,United States Virgin Islands,2021-04-03,Premium,19919.13
3182,Nathan Smith,nicholsanne.3182@example.com,Korea,2022-04-10,Standard,1657.39
3183,Rebecca Harrison,angelaespinoza.3183@example.org,Uruguay,2024-12-16,Standard,457.04
3184,Carl Oconnor,martinezkathleen.3184@example.com,Palau,2025-06-29,Standard,575.11
3185,Jeremy Miller,xgonzalez.3185@example.net,Barbados,2022-07-02,Basic,576.28
3186,Edward Roberts,wilcoxjennifer.3186@example.com,Cuba,2021-01-19,Standard,2949.5
